,relative_path,full_path,instrument,instrument_id
4745,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1177__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1177__1.wav,org,7
4746,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1221__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1221__3.wav,org,7
4747,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1091__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1091__1.wav,org,7
4748,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1083__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1083__2.wav,org,7
4749,../../IRMAS/IRMAS-TrainingData/org/154__[org][dru][cou_fol]1116__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/154__[org][dru][cou_fol]1116__2.wav,org,7
4750,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1192__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1192__3.wav,org,7
4751,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1253__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1253__2.wav,org,7
4752,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1169__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1169__3.wav,org,7
4753,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1246__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1246__2.wav,org,7
4754,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1138__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1138__1.wav,org,7
4755,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1217__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1217__2.wav,org,7
4756,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1147__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1147__3.wav,org,7
4757,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1153__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1153__3.wav,org,7
4758,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1185__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1185__3.wav,org,7
4759,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1226__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1226__3.wav,org,7
4760,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1154__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1154__1.wav,org,7
4761,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1255__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1255__3.wav,org,7
4762,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1162__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1162__2.wav,org,7
4763,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1173__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1173__1.wav,org,7
4764,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1148__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1148__2.wav,org,7
4765,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1064__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1064__1.wav,org,7
4766,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1249__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1249__1.wav,org,7
4767,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1182__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1182__1.wav,org,7
4768,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1187__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1187__2.wav,org,7
4769,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1134__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1134__2.wav,org,7
4770,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1200__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1200__2.wav,org,7
4771,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1072__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1072__3.wav,org,7
4772,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1254__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1254__3.wav,org,7
4773,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1172__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1172__2.wav,org,7
4774,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1082__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1082__1.wav,org,7
4775,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1172__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1172__3.wav,org,7
4776,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1257__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1257__2.wav,org,7
4777,../../IRMAS/IRMAS-TrainingData/org/238__[org][dru][jaz_blu]1125__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/238__[org][dru][jaz_blu]1125__2.wav,org,7
4778,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1232__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1232__2.wav,org,7
4779,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1142__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1142__3.wav,org,7
4780,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1127__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1127__2.wav,org,7
4781,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1155__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1155__2.wav,org,7
4782,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1070__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1070__3.wav,org,7
4783,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1112__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1112__1.wav,org,7
4784,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1241__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1241__2.wav,org,7
4785,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1071__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1071__3.wav,org,7
4786,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1204__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1204__3.wav,org,7
4787,../../IRMAS/IRMAS-TrainingData/org/227__[org][dru][jaz_blu]1118__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/227__[org][dru][jaz_blu]1118__1.wav,org,7
4788,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1242__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1242__3.wav,org,7
4789,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1195__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1195__2.wav,org,7
4790,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1156__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1156__2.wav,org,7
4791,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1131__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1131__2.wav,org,7
4792,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1156__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1156__1.wav,org,7
4793,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1132__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1132__1.wav,org,7
4794,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1270__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1270__2.wav,org,7
4795,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1040__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1040__3.wav,org,7
4796,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1190__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1190__2.wav,org,7
4797,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1169__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1169__2.wav,org,7
4798,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1043__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1043__1.wav,org,7
4799,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1215__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1215__1.wav,org,7
4800,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1262__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1262__3.wav,org,7
4801,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1218__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1218__2.wav,org,7
4802,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1193__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1193__1.wav,org,7
4803,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1071__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1071__2.wav,org,7
4804,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1080__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1080__1.wav,org,7
4805,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1235__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1235__2.wav,org,7
4806,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1211__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1211__1.wav,org,7
4807,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1054__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1054__1.wav,org,7
4808,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1195__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1195__3.wav,org,7
4809,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1078__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1078__2.wav,org,7
4810,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1210__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1210__2.wav,org,7
4811,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1210__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1210__1.wav,org,7
4812,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1076__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1076__3.wav,org,7
4813,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1113__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1113__1.wav,org,7
4814,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1055__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1055__2.wav,org,7
4815,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1227__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1227__1.wav,org,7
4816,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1147__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1147__2.wav,org,7
4817,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1144__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1144__3.wav,org,7
4818,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1142__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1142__1.wav,org,7
4819,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1092__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1092__3.wav,org,7
4820,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1184__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1184__1.wav,org,7
4821,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1221__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1221__1.wav,org,7
4822,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1065__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1065__2.wav,org,7
4823,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1053__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1053__1.wav,org,7
4824,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1250__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1250__3.wav,org,7
4825,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1108__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1108__3.wav,org,7
4826,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1198__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1198__1.wav,org,7
4827,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1048__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1048__3.wav,org,7
4828,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1211__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1211__2.wav,org,7
4829,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1189__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1189__2.wav,org,7
4830,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1245__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1245__1.wav,org,7
4831,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1046__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1046__3.wav,org,7
4832,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1087__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1087__2.wav,org,7
4833,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1053__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1053__2.wav,org,7
4834,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1242__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1242__2.wav,org,7
4835,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1172__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1172__1.wav,org,7
4836,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1213__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1213__2.wav,org,7
4837,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1177__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1177__2.wav,org,7
4838,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1235__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1235__3.wav,org,7
4839,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1087__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1087__3.wav,org,7
4840,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1178__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1178__2.wav,org,7
4841,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1243__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1243__2.wav,org,7
4842,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1176__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1176__2.wav,org,7
4843,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1262__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1262__2.wav,org,7
4844,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1136__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1136__3.wav,org,7
4845,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1055__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1055__1.wav,org,7
4846,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1046__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1046__2.wav,org,7
4847,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1150__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1150__2.wav,org,7
4848,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1154__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1154__3.wav,org,7
4849,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1233__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1233__2.wav,org,7
4850,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1171__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1171__3.wav,org,7
4851,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1084__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1084__1.wav,org,7
4852,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1059__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1059__3.wav,org,7
4853,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1212__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1212__3.wav,org,7
4854,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1056__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1056__2.wav,org,7
4855,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1203__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1203__3.wav,org,7
4856,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1166__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1166__3.wav,org,7
4857,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1077__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1077__1.wav,org,7
4858,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1222__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1222__1.wav,org,7
4859,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1245__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1245__2.wav,org,7
4860,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1228__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1228__1.wav,org,7
4861,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1203__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1203__2.wav,org,7
4862,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1222__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1222__3.wav,org,7
4863,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1127__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1127__3.wav,org,7
4864,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1044__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1044__2.wav,org,7
4865,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1115__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1115__3.wav,org,7
4866,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1056__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1056__1.wav,org,7
4867,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1107__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1107__3.wav,org,7
4868,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1153__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1153__1.wav,org,7
4869,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1193__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1193__3.wav,org,7
4870,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1251__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1251__3.wav,org,7
4871,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1173__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1173__2.wav,org,7
4872,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1076__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1076__2.wav,org,7
4873,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1049__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1049__1.wav,org,7
4874,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1137__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1137__2.wav,org,7
4875,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1076__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1076__1.wav,org,7
4876,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1074__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1074__3.wav,org,7
4877,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1137__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1137__3.wav,org,7
4878,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1266__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1266__1.wav,org,7
4879,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1053__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1053__3.wav,org,7
4880,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1201__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1201__3.wav,org,7
4881,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1161__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1161__2.wav,org,7
4882,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1052__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1052__2.wav,org,7
4883,../../IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1057__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][pop_roc]1057__1.wav,org,7
4884,../../IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1202__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/org/[org][jaz_blu]1202__2.wav,org,7
